Número da contratação;Status da contratação;Situação da Execução;Título da contratação;Categoria da contratação;UASG Atual;Valor total da contratação;Data estimada para o início do processo de contratação;Data estimada para a conclusão do processo de contratação;Prazo estimado de duração do processo de contratação (dias);Área requisitante;Nº DFD;Prioridade;Nº do Item no DFD;Data da conclusão da Contratação no DFD;Classificação da Contratação;Código Classe/Grupo;Nome Classe/Grupo;Código PDM material;Nome do PDM material;Código material/serviço;Descrição material/serviço;Unidade Fornecimento;Valor Unitário;Quantidade;Valor Total
"211/2025";Devolvida;;"Aquisição de veículos motorizados - CASAI BSB";BENS;250110;1.702.700,0000;04/06/2025;01/12/2025;180;"SESAI.CASAI.BSB";"437/2024";"Alto";1;01/12/2025;Material;2320;VEÍCULOS SOBRE RODAS;"648";"VEÍCULO TRANSPORTE PESSOAL";404398;"TIPO: MICROÔNIBUS, COMBUSTÍVEL: ÓLEO DIESEL, COR: BRANCA, QUANTIDADE PORTAS: 2, CARACTERÍSTICAS ADICIONAIS: PLATAFORMA ELEVATÓRIA VEICULAR AUTOMÁTICA, CAPACIDADE PASSAGEIRO: 23, POTÊNCIA MÍNIMA: 145";"UN";359.000,0000;2,00000;718.000,0000
"211/2025";Devolvida;;"Aquisição de veículos motorizados - CASAI BSB";BENS;250110;1.702.700,0000;04/06/2025;01/12/2025;180;"SESAI.CASAI.BSB";"437/2024";"Alto";2;01/12/2025;Material;2310;VEÍCULOS MOTORIZADOS DE PASSAGEIROS;"3142";"AUTOMÓVEL";456358;"TIPO MOTOR: MÍNIMO 2.8L, QUANTIDADE PORTAS: 4, TIPO COMBUSTÍVEL: DIESEL, POTÊNCIA: 180, TIPO CÂMBIO: MANUAL, MODELO: SUV, COR: PRETA";"UN";269.000,0000;3,00000;807.000,0000
"211/2025";Devolvida;;"Aquisição de veículos motorizados - CASAI BSB";BENS;250110;1.702.700,0000;04/06/2025;01/12/2025;180;"SESAI.CASAI.BSB";"437/2024";"Alto";3;01/12/2025;Material;2310;VEÍCULOS MOTORIZADOS DE PASSAGEIROS;"3142";"AUTOMÓVEL";483944;"TIPO MOTOR: MÍNIMO 1.0, QUANTIDADE PORTAS: 5, TIPO COMBUSTÍVEL: ÁLCOOL / GASOLINA, POTÊNCIA: MÍNIMO DE 98, QUANTIDADE PASSAGEIRO: 5, TIPO CÂMBIO: MANUAL, MODELO: PASSEIO, OPCIONAIS: AR CONDICIONADO / DIREÇÃO HIDRÁULICA / TRAVA ELÉTR";"UN";88.850,0000;2,00000;177.700,0000
"236/2025";Aprovada;;"Contratação de empresa especializada nos serviços de carregador/estiva - CASAI SP";SERVICOS;250110;133.167,3600;31/01/2025;01/08/2025;182;"SESAI.CASAI.SP";"460/2024";"Médio";1;01/08/2025;Serviço;671;SERVIÇOS DE CARGA E DESCARGA;"";"";15890;"ESTIVA - CARREGADOR / OPERADOR CARGA";"";133.167,3600;1,00000;133.167,3600
"235/2025";Aprovada;;"Contratação de serviços de locação de veículos";SERVICOS;250110;91.409,0400;04/12/2024;02/06/2025;180;"SESAI.CASAI.SP";"231/2024";"Médio";1;01/06/2025;Serviço;732;SERVIÇOS DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS;"";"";4014;"LOCAÇÃO DE VEÍCULOS - LEVES / PESADOS";"";45.704,5200;2,00000;91.409,0400
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.SP";"430/2024";"Médio";1;01/06/2025;Material;7310;EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS;"1045";"FORNO MICROONDAS";473582;"CAPACIDADE: 32, POTÊNCIA: 900, VOLTAGEM: 220, CARACTERÍSTICAS ADICIONAIS: ALARME SONORO";"UN";690,9100;2,00000;1.381,8200
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.SP";"430/2024";"Médio";2;01/06/2025;Material;7105;MOBILIÁRIO DOMÉSTICO;"12177";"SOFÁ";460085;"ALTURA: 75, COR: PRETA, LARGURA: 2,01, MATERIAL ESTOFAMENTO: ESPUMA POLIURETANO, MATERIAL ESTRUTURA: MADEIRA, PROFUNDIDADE: 72, QUANTIDADE ASSENTOS: 3, REVESTIMENTO: COURO SINTÉTICO";"UN";2.300,0000;1,00000;2.300,0000
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.SP";"430/2024";"Médio";3;01/06/2025;Material;7105;MOBILIÁRIO DOMÉSTICO;"12177";"SOFÁ";381010;"ALTURA: 760, CARACTERÍSTICAS ADICIONAIS: COM BRAÇOS EM AÇO TUBULAR, COR: PRETA, LARGURA: 1300, MATERIAL ESTOFAMENTO: ESPUMA POLIURETANO INJETADO, MATERIAL ESTRUTURA: MADEIRA COMPENSADA, PROFUNDIDADE: 650, QUANTIDADE ASSENTOS: 2, REVESTIMENTO: COURO SINTÉTICO";"UN";2.000,0000;2,00000;4.000,0000
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.SP";"430/2024";"Médio";4;01/06/2025;Material;7125;ARMÁRIOS E ESTANTES;"15290";"ARMÁRIO";330722;"ALTURA: 77, APLICAÇÃO: BEBEDOURO PARA ÁGUA, CARACTERÍSTICAS ADICIONAIS: PRATELEIRA PARA COPOS/ESPAÇO PARA GARRAFÃO VAZIO, COR: BRANCA, LARGURA: 38, MATERIAL: MADEIRA MDF, PROFUNDIDADE: 34, QUANTIDADE PORTAS: 1, TIPO: GABINETE RACK";"UN";1.175,0000;22,00000;25.850,0000
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.SP";"430/2024";"Médio";5;01/06/2025;Material;7125;ARMÁRIOS E ESTANTES;"15290";"ARMÁRIO";480995;"ALTURA: 2,10, LARGURA: 0,74, MATERIAL: MADEIRA MDP E MDF, PROFUNDIDADE: 45 A 50, TIPO: ALTO COM DUAS PORTAS";"UN";1.071,8000;2,00000;2.143,6000
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.SP";"430/2024";"Médio";6;01/06/2025;Material;7125;ARMÁRIOS E ESTANTES;"15290";"ARMÁRIO";619364;"ACABAMENTO SUPERFICIAL: LAMINADO MELAMÍNICO, ALTURA: 65, LARGURA: 90, MATERIAL: MDF, PROFUNDIDADE: 35, QUANTIDADE PORTAS: 2, TIPO: SUSPENSO";"UN";1.309,9900;2,00000;2.619,9800
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.SP";"430/2024";"Médio";7;01/06/2025;Material;7125;ARMÁRIOS E ESTANTES;"15290";"ARMÁRIO";458062;"ALTURA: 1,60, LARGURA: 800, MATERIAL: MDP AGLOMERADO, PROFUNDIDADE: 500, QUANTIDADE PORTAS: 8, TIPO: GUARDA-VOLUME, TIPO PORTAS: PUXADORES E FECHADURAS INDIVIDUAIS";"UN";1.212,0000;1,00000;1.212,0000
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.SP";"430/2024";"Médio";8;01/06/2025;Material;7210;UTENSÍLIOS DOMÉSTICOS;"19709";"COLCHÃO";459449;"CARACTERÍSTICAS ADICIONAIS: TECIDO IMPERMEÁVEL E LAVÁVEL, DENSIDADE: D-33, MATERIAL: ESPUMA EXTRAFIRME / ALTA RESISTÊNCIA, TAMANHO ALTURA: 0,18, TAMANHO LARGURA X COMPRIMENTO: 0,78 X 1,88, TECIDO DE REVESTIMENTO: SINTÉTICO NAPA / COURINO, TIPO: ESPUMA";"UN";280,0000;40,00000;11.200,0000
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";1;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;"423";"ANDADOR ORTOPÉDICO";329391;"ALTURA: ALTURA REGULÁVEL, APLICAÇÃO: ADULTO, CARACTERÍSTICAS ADICIONAIS: 2 RODÍZIOS DIANTEIROS, MATERIAL: ALUMÍNIO ANODIZADO, TIPO CONSTRUTIVO: DUPLA BARRA SUSTENTAÇÃO, TIPO PÉS: PÉS COM PONTEIRAS POLIPROPILENO";"UN";137,8867;10,00000;1.378,8670
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";2;30/06/2025;Material;7830;EQUIPAMENTO PARA GINÁSTICA E RECREAÇÃO;"3522";"BICICLETA ERGOMÉTRICA";444941;"CAPACIDADE MÁXIMA: 100, CARACTERÍSTICAS ADICIONAIS: PEDAIS MAGNÉTICOS, FUNÇÕES PAINEL: DISTÂNCIA/TEMPO/CALORIAS, MODELO: TIPO MINI BIKE PORTÁTIL, TIPO: MECÂNICA";"UN";211,9633;2,00000;423,9266
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";3;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;"4076";"CADEIRA DE RODAS";416042;"ACABAMENTO DO ENCOSTO E ASSENTO: COURVIN OU NAPA, ACABAMENTO ESTRUTURA: PINTURA EPÓXI, APOIO BRAÇO: APOIO BRAÇOS ESCAMOTEÁVEIS, APOIO PÉS: APOIO PÉS REMOVÍVEL, MATERIAL ESTRUTURA: AÇO INOXIDÁVEL, TAMANHO: INFANTIL, TIPO CONSTRUTIVO: DOBRÁVEL EM DUPLO X, TIPO DE PNEU: PNEUS DIANTEIROS MACIÇOS, TIPO ENCOSTO: ENCOSTO RECLINÁVEL, TIPO FUNCIONAMENTO: MANUAL, TIPO PNEU TRASEIRO: TRASEIRO INFLÁVEL, TIPO USO: LOCOMOÇÃO";"UN";759,7900;5,00000;3.798,9500
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";4;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;"4076";"CADEIRA DE RODAS";400781;"ACABAMENTO DO ENCOSTO E ASSENTO: NÁILON, ACABAMENTO ESTRUTURA: PINTURA EPÓXI, APOIO BRAÇO: APOIO BRAÇOS ESCAMOTEÁVEIS, APOIO PÉS: APOIO PÉS REMOVÍVEL, CAPACIDADE MÁXIMA: ATÉ 120, CARACTERÍSTICAS ADICIONAIS 01: DESENGATE RÁPIDO, MATERIAL ESTRUTURA: ALUMÍNIO, TAMANHO: ADULTO, TIPO CONSTRUTIVO: DOBRÁVEL EM X, TIPO DE PNEU: PNEUS DIANTEIROS MACIÇOS, TIPO ENCOSTO: ENCOSTO REMOVÍVEL, TIPO FUNCIONAMENTO: MANUAL, TIPO PNEU TRASEIRO: TRASEIRO INFLÁVEL, TIPO USO: LOCOMOÇÃO";"UN";1.164,9533;5,00000;5.824,7665
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";5;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;"9649";"MESA DE MAYO";364278;"ALTURA: ALTURA REGULÁVEL, COMPONENTES: BANDEJA AÇO INOX 36 X 52CM, MATERIAL: ESTRUTURA TUBULAR EM AÇO INOX, OUTROS COMPONENTES: 3 RODÍZIOS DE 2"";"UN";310,9500;3,00000;932,8500
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";6;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;"9637";"MESA AUXILIAR HOSPITALAR";467353;"ALTURA: 80, CARACTERÍSTICAS ADICIONAIS: PÉS C/ 4 RODÍZIOS DE 2", COMPRIMENTO TAMPO: 40, FORMATO: QUADRADA, LARGURA TAMPO: 40, MATERIAL ESTRUTURA: ESTRUTURA PINTADA EM EPÓXI, MATERIAL TAMPO: TAMPO E PRATELEIRA AÇO CARBONO PINTADO";"UN";299,6600;2,00000;599,3200
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";7;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;"534";"MULETA";447078;"APOIO MÃO: APOIO DE MÃO, HASTE: HASTE REGULÁVEL NA ALTURA, MATERIA PRIMA: EM POLÍMERO, MATERIAL HASTE: EM ALUMÍNIO, MODELO: CANADENSE, PÉS: C/ PONTEIRA DE BORRACHA, TAMANHO*: TAMANHO ADULTO, TIPO: C/ BRAÇADEIRA ARTICULADA";"PAR";123,1183;10,00000;1.231,1830
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";8;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;"30217";"EXERCITADOR MUSCULAR PARA MEMBRO SUPERIOR";617943;"APRESENTAÇÃO: UNIDADE, COR: C/ COR, MATERIAL: POLÍMERO, MODELO: C/ ORIFÍCIOS PARA DEDOS, RESISTÊNCIA: MÉDIA";"UN";136,3300;10,00000;1.363,3000
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";9;30/06/2025;Material;6636;CÂMARAS DE CONTROLE AMBIENTAL E EQUIPAMENTOS CORRELATOS;"13674";"OXÍMETRO DIGITAL";299875;"CARACTERÍSTICAS ADICIONAIS: MOSTRADOR LCD, TEMPO REAÇÃO MÁX. 10S, MEMÓRIA MIN., FAIXA MEDIÇÃO OXIGÊNIO: 0 A 199, FAIXA TEMPERATURA: -5 A 45, TIPO: PORTÁTIL, TIPO CORREÇÃO PRESSÃO ATMOSFÉRICA: MANUAL, TOLERÂNCIA MÁXIMA ERRO MEDIÇÃO: 1% PARA 0,1 MG/L";"UN";70,0000;6,00000;420,0000
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";10;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;"8328";"NEBULIZADOR";435786;"AJUSTE: COM INTERRUPTOR LIGA/DESLIGA, COMPONENTES: C/ NO MÍNIMO: MÁSCARA, TRAQUEIA, FRASCO GRADUADO, MATERIAL: COMPRESSOR C/ GABINETE PLÁSTICO, MODELO: DE MESA, TIPO*: ULTRASSÔNICO";"UN";129,9500;4,00000;519,8000
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";11;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;"10236";"OTOSCÓPIO";610827;"ALIMENTAÇÃO: COMPATÍVEL C/ TRANSFORMADOR DE PAREDE, CARACTERÍSTICAS ADICIONAIS: LED, MODELO: PORTÁTIL, TIPO: CLÍNICO, TIPO CONECTOR: CONEXÃO PARA OTOSCOPIA PNEUMÁTICA, ZOOM ÓPTICO: LENTE GIRATÓRIA, AUMENTO EM ATÉ 3 VEZES";"UN";220,0000;2,00000;440,0000
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";12;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;"12670";"TERMÔMETRO CLÍNICO";474168;"AJUSTE: DIGITAL, INFRAVERMELHO, COMPONENTES: C/ ALARMES, MEDIÇÃO À DISTÂNCIA, MEMÓRIA: MEMÓRIA ATÉ 20 MEDIÇÕES, TIPO*: USO EM TESTA";"UN";49,9227;5,00000;249,6135
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";13;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;"12670";"TERMÔMETRO CLÍNICO";435801;"AJUSTE: DIGITAL, COMPONENTES: C/ ALARMES, EMBALAGEM: EMBALAGEM INDIVIDUAL, ESCALA: ATÉ 45, MEMÓRIA: MEMÓRIA ÚLTIMA MEDIÇÃO, TIPO*: USO AXILAR E ORAL";"UN";13,8814;5,00000;69,4070
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";14;30/06/2025;Material;7105;MOBILIÁRIO DOMÉSTICO;"3508";"BERÇO";609167;"CAPACIDADE DE CARGA: 15, CARACTERÍSTICAS ADICIONAIS: PORTÁTIL, RODAS COM FREIO, LATERAIS COM TELAS, COR: BEGE, DIMENSÕES: 60 X 74 X 98, MATERIAL: AÇO/TECIDO";"UN";435,7450;3,00000;1.307,2350
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";15;30/06/2025;Material;8465;EQUIPAMENTOS INDIVIDUAIS;"4199";"CADEIRA ALIMENTAÇÃO";423128;"CAPACIDADE: 15, CARACTERÍSTICAS ADICIONAIS: CINTO SEGURANÇA, BANDEJA REMOVÍVEL, APOIO PARA PÉS, DIMENSÕES: 68 X 105 X 56, MATERIAL: PLÁSTICO LAMINADO, MATERIAL ASSENTO E ENCOSTO: ACOLCHOADA, MATERIAL ESTRUTURA: AÇO TUBULAR";"UN";277,2167;3,00000;831,6501
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";16;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;"12607";"APARELHO DIAGNÓSTICO / TERAPÊUTICO";445191;"COMPONENTES 3: C/ LED, FONTE ALIMENTAÇÃO: À BATERIA, TIPO 1: LANTERNA CLÍNICA";"UN";20,1250;4,00000;80,5000
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";17;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;"6960";"ESFIGMOMANÔMETRO";432681;"ADICIONAL: ISENTO DE LÁTEX, AJUSTE: ANALÓGICO, ANERÓIDE, FAIXA DE OPERAÇÃO: ATÉ 300, MATERIAL BRAÇADEIRA: BRAÇADEIRA EM NYLON, TAMANHO: ADULTO, TIPO FECHO: FECHO EM VELCRO, TIPO*: DE BRAÇO";"UN";73,4353;6,00000;440,6118
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";18;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;"6960";"ESFIGMOMANÔMETRO";432482;"AJUSTE: DIGITAL, CARACTERÍSTICA ADICIONAL: C/ FREQUENCÍMETRO, FAIXA DE OPERAÇÃO: ATÉ 300, MATERIAL BRAÇADEIRA: BRAÇADEIRA EM NYLON, TAMANHO: ADULTO, TIPO FECHO: FECHO EM VELCRO, TIPO*: DE PULSO";"UN";117,6062;6,00000;705,6372
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";19;30/06/2025;Material;6670;ESCALAS E BALANÇAS;"14489";"BALANÇA ELETRÔNICA";482247;"CAPACIDADE PESAGEM: 200, CARACTERÍSTICAS ADICIONAIS: SISTEMA DE MEDIÇÃO DE BIOPEDÂNCIA, BLUETOOTH, DIMENSÕES: 39 X 39 X 100, TIPO: DIGITAL, VOLTAGEM: PILHAS AAA";"UN";266,5050;2,00000;533,0100
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";20;30/06/2025;Material;6670;ESCALAS E BALANÇAS;"14489";"BALANÇA ELETRÔNICA";457135;"CAPACIDADE PESAGEM: 25, CARACTERÍSTICAS ADICIONAIS: DISPLAY/CONCHA ANATÔMICA POLIPROPILENO/ANTI-GERME, DIMENSÕES: 55 X 33 X 8,50, MATERIAL: POLIPROPILENO INJETADO, TIPO: ANTROPOMETRICA PARA PESAR BEBÊS, TIPO PAINEL: DISPLAY LCD, TECLADO MEMBRANA SELADA, VOLTAGEM: BIVOLT";"UN";743,1650;2,00000;1.486,3300
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";21;30/06/2025;Material;6670;ESCALAS E BALANÇAS;"3222";"BALANÇA PESAR PESSOAS";454420;"CAPACIDADE: 150, CARACTERÍSTICAS ADICIONAIS: COM PISO E PÉS ANTIDERRAPANTE, DIVISÃO: 100";"UN";99,9000;4,00000;399,6000
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";22;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;"16088";"SUPORTE SACO HAMPER";422626;"ACABAMENTO: ESTRUTURA TUBULAR, ACESSÓRIOS: SACO ALGODÃO CRÚ, CAPACIDADE: 100, CARACTERÍSTICAS ADICIONAIS: 3 RODÍZIOS 2", MATERIAL: AÇO INOXIDÁVEL";"UN";194,4044;6,00000;1.166,4264
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";23;30/06/2025;Material;8105;SACOS E BOLSAS;"11902";"SACO";399450;"ALTURA: 95, APLICAÇÃO: SUPORTE DE HAMPER, GRAMATURA: 190, LARGURA: 95, MATERIAL: TECIDO ALGODÃO CRU LISO";"UN";51,9366;14,00000;727,1124
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";24;30/06/2025;Material;6636;CÂMARAS DE CONTROLE AMBIENTAL E EQUIPAMENTOS CORRELATOS;"13674";"OXÍMETRO DIGITAL";257708;"CARACTERÍSTICAS ADICIONAIS: ELETRODO OXIGÊNIO E BOLSA TRANSPORTE, FAIXA MEDIÇÃO OXIGÊNIO: 0 A 99, FAIXA TEMPERATURA: -5 A 45, TIPO: PORTÁTIL, TIPO CORREÇÃO PRESSÃO ATMOSFÉRICA: MANUAL, TOLERÂNCIA MÁXIMA ERRO MEDIÇÃO: 1% PARA 0,1 MG/L";"UN";77,3163;3,00000;231,9489
"232/2025";Aprovada;;"Aquisição de material permanente, equipamentos e mobiliários - CASAI SP";BENS;250110;76.525,2954;04/12/2024;02/06/2025;180;"SESAI.CASAI.BSB";"466/2024";"Médio";25;30/06/2025;Material;6685;INSTRUMENTOS PARA MEDIÇÃO E CONTROLE DE PRESSÃO,TEMPERATURA E UMIDADE;"14825";"TERMOHIGRÔMETRO";373874;"ALTURA: 270, CARACTERÍSTICAS ADICIONAIS: DATA LOGGER, 7000 PONTOS, SENSOR CAPACITIVO, COMPRIMENTO: 68, ESPESSURA: 25, FAIXA TEMPERATURA: -20 A 60°C, FONTE ALIMENTAÇÃO: BATERIA 9 V, RESOLUÇÃO: 0,10, TIPO: DIGITAL, FAIXA MEDIÇÃO HUMIDADE RELATIVA: 10 A 95";"UN";327,9250;2,00000;655,8500
"234/2025";Aprovada;;"Aquisição de veículos - CASAI/SP";BENS;250110;628.000,0000;04/06/2025;01/12/2025;180;"SESAI.CASAI.SP";"461/2024";"Médio";1;01/12/2025;Material;2310;VEÍCULOS MOTORIZADOS DE PASSAGEIROS;"3142";"AUTOMÓVEL";456358;"COR: PRETA, MODELO: SUV, POTÊNCIA: 180, QUANTIDADE PORTAS: 4, TIPO COMBUSTÍVEL: DIESEL, TIPO CÂMBIO: MANUAL, TIPO MOTOR: MÍNIMO 2.8L";"UN";269.000,0000;1,00000;269.000,0000
"234/2025";Aprovada;;"Aquisição de veículos - CASAI/SP";BENS;250110;628.000,0000;04/06/2025;01/12/2025;180;"SESAI.CASAI.SP";"461/2024";"Médio";2;01/12/2025;Material;2310;VEÍCULOS MOTORIZADOS DE PASSAGEIROS;"14411";"VEÍCULO VAN";256729;"CAPACIDADE PASSAGEIRO: 16, CARACTERÍSTICAS ADICIONAIS: TRAÇÃO 4X2;TANQUE DE 80 L;TRAVA E VIDROS ELÉTRICOS, TIPO CARROCERIA: MONOBLOCO, TIPO CÂMBIO: MANUAL, TIPO DIREÇÃO: HIDRÁULICA, TIPO MOTOR: DIESEL, TIPO REFRIGERAÇÃO: AR CONDICIONADO";"UN";359.000,0000;1,00000;359.000,0000
