Número da contratação;Status da contratação;Situação da Execução;Título da contratação;Categoria da contratação;UASG Atual;Valor total da contratação;Data estimada para o início do processo de contratação;Data estimada para a conclusão do processo de contratação;Prazo estimado de duração do processo de contratação (dias);Área requisitante;Nº DFD;Prioridade;Nº do Item no DFD;Data da conclusão da Contratação no DFD;Classificação da Contratação;Código Classe/Grupo;Nome Classe/Grupo;Código PDM material;Nome do PDM material;Código material/serviço;Descrição material/serviço;Unidade Fornecimento;Valor Unitário;Quantidade;Valor Total
379/2025;Aprovada;Edição;Aquisição de enxoval;BENS;250110;253.233,77;22/01/2025;30/05/2025;128;SESAI.CASAI.SP;45962;Médio;8;01/06/2025;Material;7210;UTENSÍLIOS DOMÉSTICOS;19711;COLCHA CAMA;603916;CARACTERÍSTICAS ADICIONAIS: ANTIALÉRGICO, COR: COM COR, GRAMATURA MÍNIMA: 180, MATERIAL: 100% POLIÉSTER, MEDIDAS MÍNIMAS (C X L): 2,00 X 1,50, TIPO: LENÇOL DE CIMA / COBERTOR;UN;26,6;200;5.320,00
379/2025;Aprovada;Edição;Aquisição de enxoval;BENS;250110;253.233,77;22/01/2025;30/05/2025;128;SESAI.CASAI.SP;45962;Médio;9;01/06/2025;Material;8465;EQUIPAMENTOS INDIVIDUAIS;11502;REDE DE DORMIR;326199;MATERIAL: 100% ALGODÃO, TIPO: SOLTEIRO;UN;67,125;10;671,25
379/2025;Aprovada;Edição;Aquisição de enxoval;BENS;250110;253.233,77;22/01/2025;30/05/2025;128;SESAI.CASAI.SP;45962;Médio;10;01/06/2025;Material;4020;CABOS DE FIBRA, CORDOALHAS E BARBANTES;5854;CORDA;480061;DIÂMETRO: 36, MATERIAL: NÁILON, TIPO: TORCIDA;UN;4,72;20;94,4
379/2025;Aprovada;Edição;Aquisição de enxoval;BENS;250110;253.233,77;22/01/2025;30/05/2025;128;SESAI.CASAI.SP;45962;Médio;11;01/06/2025;Material;5340;FERRAGENS DIVERSAS;562;GANCHO REDE;217349;CARACTERÍSTICAS ADICIONAIS: PARA PARAFUSAR - REFORÇADO, COMPRIMENTO PARAFUSOS: 40, DIÂMETRO PARAFUSOS: 5,50, ESPESSURA CHAPA: 1,90, ESPESSURA CHUMBADOR: NÃO APLICÁVEL, ESPESSURA GANCHO: 9,50, MATERIAL: FERRO, QUANTIDADE PARAFUSOS: 4, TRATAMENTO SUPERFICIAL: ZINCADO;UN;15,024;20;300,48
163/2025;Aprovada;Edição;Contratação de subscrição de licenças de uso de software do tipo suíte de escritório;SERVICOS;250110;11.087.435,88;03/10/2024;02/01/2025;91;SEIDIGI.DATASUS.CGIE;272/2024;Alto;1;02/01/2025;Serviço;131;SERVIÇOS DE COMPUTAÇÃO EM NUVEM;;;26077;SOFTWARE COMO SERVICO - SAAS;;401,8;12.309,00;4.945.756,20
163/2025;Aprovada;Edição;Contratação de subscrição de licenças de uso de software do tipo suíte de escritório;SERVICOS;250110;11.087.435,88;03/10/2024;02/01/2025;91;SEIDIGI.DATASUS.CGIE;272/2024;Alto;2;02/01/2025;Serviço;131;SERVIÇOS DE COMPUTAÇÃO EM NUVEM;;;26077;SOFTWARE COMO SERVICO - SAAS;;1.278,48;3.766,00;4.814.755,68
163/2025;Aprovada;Edição;Contratação de subscrição de licenças de uso de software do tipo suíte de escritório;SERVICOS;250110;11.087.435,88;03/10/2024;02/01/2025;91;SEIDIGI.DATASUS.CGIE;272/2024;Alto;3;02/01/2025;Serviço;131;SERVIÇOS DE COMPUTAÇÃO EM NUVEM;;;26077;SOFTWARE COMO SERVICO - SAAS;;2.134,89;310;661.815,90
163/2025;Aprovada;Edição;Contratação de subscrição de licenças de uso de software do tipo suíte de escritório;SERVICOS;250110;11.087.435,88;03/10/2024;02/01/2025;91;SEIDIGI.DATASUS.CGIE;272/2024;Alto;4;02/01/2025;Serviço;131;SERVIÇOS DE COMPUTAÇÃO EM NUVEM;;;26077;SOFTWARE COMO SERVICO - SAAS;;2.145,51;310;665.108,10
185/2025;Aprovada;Edição;Contratação de Solução de infraestrutura computacional hiperconvergente, para o Data Center  no DF;CONTRATACOES_TIC;250110;19.925.641,00;29/11/2024;30/05/2025;182;SEIDIGI.DATASUS.CGIE;277/2024;Médio;1;30/05/2025;Material;7010;COMPUTADORES;10293;SERVIDOR;459959;ARMAZENAMENTO SAS: COM DISCOS SAS, ARMAZENAMENTO SATA: COM DISCOS SATA, ARMAZENAMENTO SSD: COM DISCOS SSD, FONTE ALIMENTAÇÃO: REDUNDANTE (SWAP/HOT PLUG), GARANTIA ON SITE: SUPERIOR 48, INTERFACE REDE LAN: NO MÍNIMO 8, INTERFACE REDE SAN: 2, MEMÓRIA RAM: 768, NÚCLEOS POR PROCESSADOR: 15 A 20, PROCESSADORES FÍSICOS: 4, SISTEMA OPERACIONAL: SEM SISTEMA OPERACIONAL, TIPO: RACK;UN;14.480.000,00;1;14.480.000,00
185/2025;Aprovada;Edição;Contratação de Solução de infraestrutura computacional hiperconvergente, para o Data Center  no DF;CONTRATACOES_TIC;250110;19.925.641,00;29/11/2024;30/05/2025;182;SEIDIGI.DATASUS.CGIE;277/2024;Médio;1;30/05/2025;Serviço;166;SERVIÇOS DE MANUTENÇÃO E INSTALAÇÃO DE EQUIPAMENTOS DE TIC;;;27111;SERVIÇOS DE INSTALAÇÃO DE COMPUTADORES E SEUS PERIFÉRICOS;;295.693,00;1;295.693,00
185/2025;Aprovada;Edição;Contratação de Solução de infraestrutura computacional hiperconvergente, para o Data Center  no DF;CONTRATACOES_TIC;250110;19.925.641,00;29/11/2024;30/05/2025;182;SEIDIGI.DATASUS.CGIE;277/2024;Médio;2;30/05/2025;Serviço;182;SERVIÇOS DE  LICENCIAMENTO E  CONTRATOS DE TRANSFERÊNCIA DE TECNOLOGIA;;;27502;CESSÃO TEMPORÁRIA DE DIREITOS SOBRE PROGRAMAS DE COMPUTADOR LOCAÇÃO DE SOFTWARE;;5.104.000,00;1;5.104.000,00
185/2025;Aprovada;Edição;Contratação de Solução de infraestrutura computacional hiperconvergente, para o Data Center  no DF;CONTRATACOES_TIC;250110;19.925.641,00;29/11/2024;30/05/2025;182;SEIDIGI.DATASUS.CGIE;277/2024;Médio;3;30/05/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;20052;TREINAMENTO - INSTALAÇÃO / UTILIZAÇÃO EQUIPAMENTO;;45.948,00;1;45.948,00
108/2025;Aprovada;;Aquisição de folhas de papel alcalino;BENS;250110;300.300,00;31/01/2025;31/07/2025;181;SAA.CGDI.ARQUIVO;58/2024;Baixo;1;31/07/2025;Material;9310;PAPÉIS E PAPELÕES;19746;PAPEL PARA IMPRESSÃO FORMATADO;467046;CARACTERÍSTICA ADICIONAL: PH ALCALINO, COR: COLORIDO, GRAMATURA: 75, TAMANHO (C X L): 420 X 297, TIPO: PERMANENTE;EMB;4,55;66.000,00;300.300,00
129/2025;Aprovada;;Serviço de impressão;SERVICOS;250110;6.000.000,00;05/05/2025;31/10/2025;179;SAPS.DGCI.COPID;186/2024;Médio;1;31/12/2025;Serviço;891;SERVIÇOS DE REPRODUÇÃO, PUBLICAÇÃO E IMPRESSÃO;;;15857;GRÁFICO - IMPRESSÃO DE MANUAL E FORMULÁRIO, ALCEAMENTO E EN-VELOPAMENTO;;2;3.000.000,00;6.000.000,00
145/2025;Aprovada;;Serviçõ de impressão;SERVICOS;250110;13.975.961,10;05/05/2025;31/10/2025;179;SAPS.DGCI. CGCRIAJ;140/2024;Médio;1;30/11/2025;Serviço;891;SERVIÇOS DE REPRODUÇÃO, PUBLICAÇÃO E IMPRESSÃO;;;15857;GRÁFICO - IMPRESSÃO DE MANUAL E FORMULÁRIO, ALCEAMENTO E EN-VELOPAMENTO;;2,85;4.903.846,00;13.975.961,10
180/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde ;BENS;250110;20.400,00;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;373/2024;Médio;1;01/02/2025;Material;5805;EQUIPAMENTO TELEFÔNICO E TELEGRÁFICO;14704;TELEFONE CABEÇA;237194;CARACTERÍSTICAS ADICIONAIS: TIARA AJUSTÁVEL/DESCONEXÃO RÁPIDA/ELIMINADOR RUÍDO, TIPO: SEM FIO E MICROFONE NA TIARA, TIPO ACIONAMENTO: CHAVE LIGA/DESLIGA COM LED, TIPO ALIMENTAÇÃO: DIRETO NA LINHA OU PABX;UN;400;6;2.400,00
180/2025;Aprovada;;Aquisição de Material  de consumo para realização de ações de vigilância e promoção da saúde ;BENS;250110;20.400,00;07/08/2024;03/02/2025;180;SAA.COGEP.COASS;373/2024;Médio;2;01/02/2025;Material;7290;UTENSÍLIOS COMERCIAIS E DOMÉSTICOS DIVERSOS;12399;SUPORTE;601992;ALTURA: 17, APLICAÇÃO: SUPORTE MONITOR LCD, COR: PRETA, FORMATO: RETANGULAR, LARGURA: 27, MATERIAL: PLÁSTICO RESISTENTE, PROFUNDIDADE: 33,5;UN;60;300;18.000,00
192/2025;Aprovada;Preparação;Contratação de empresa especializada para manutenção de equipamentos eletrodomésticos.;SERVICOS;250110;60.000,00;05/03/2025;01/09/2025;180;SE.SAA.CGINFRA.COMAP;376/2024;Médio;1;01/09/2025;Serviço;871;SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;;;9989;MANUTENÇÃO E REPARO DE APARELHOS ELETRODOMÉSTICOS;;60.000,00;1;60.000,00
197/2025;Aprovada;;Contratação de empresa especializada na prestação de serviços de comunicação institucional ;SERVICOS;250110;25.000.000,00;08/11/2024;09/01/2025;62;GM.ASCOM;317/2024;Médio;1;10/01/2025;Serviço;831;SERVIÇOS DE CONSULTORIA E DE GERÊNCIA/GESTÃO;;;15601;CONSULTORIA E ASSESSORIA - COMUNICAÇÃO;;25.000.000,00;1;25.000.000,00
200/2025;Aprovada;; Aquisição de Desktop de alto desempenho;BENS;250110;742.008,00;30/10/2024;28/04/2025;180;SEIDIGI.DATASUS.CGIE;399/2024;Médio;1;06/08/2025;Material;7010;COMPUTADORES;6661;MICROCOMPUTADOR;469793;ARMAZENAMENTO HDD: SEM DISCO HDD, ARMAZENAMENTO SSD: 110 A 300, COMPONENTES ADICIONAIS: COM TECLADO E MOUSE, GABINETE: COMPACTO, GARANTIA ON SITE: SUPERIOR A 36, MEMÓRIA RAM: SUPERIOR A 8, MONITOR: 21 A 29, NÚCLEOS POR PROCESSADOR: SUPERIOR A 8, SISTEMA OPERACIONAL: PROPRIETÁRIO;UN;4.314,00;172;742.008,00
222/2025;Aprovada;;Contratação de solução de segurança para proteger sistemas e dados do Ministério da Saúde;CONTRATACOES_TIC;250110;7.172.205,79;04/07/2025;31/12/2025;180;SEIDIGI.DATASUS.CGIE;414/2024;Médio;1;31/12/2025;Serviço;182;SERVIÇOS DE  LICENCIAMENTO E  CONTRATOS DE TRANSFERÊNCIA DE TECNOLOGIA;;;27502;CESSÃO TEMPORÁRIA DE DIREITOS SOBRE PROGRAMAS DE COMPUTADOR LOCAÇÃO DE SOFTWARE;;299,01;20.000,00;5.980.200,00
222/2025;Aprovada;;Contratação de solução de segurança para proteger sistemas e dados do Ministério da Saúde;CONTRATACOES_TIC;250110;7.172.205,79;04/07/2025;31/12/2025;180;SEIDIGI.DATASUS.CGIE;414/2024;Médio;2;31/12/2025;Serviço;182;SERVIÇOS DE  LICENCIAMENTO E  CONTRATOS DE TRANSFERÊNCIA DE TECNOLOGIA;;;27502;CESSÃO TEMPORÁRIA DE DIREITOS SOBRE PROGRAMAS DE COMPUTADOR LOCAÇÃO DE SOFTWARE;;42,69;20.000,00;853.800,00
222/2025;Aprovada;;Contratação de solução de segurança para proteger sistemas e dados do Ministério da Saúde;CONTRATACOES_TIC;250110;7.172.205,79;04/07/2025;31/12/2025;180;SEIDIGI.DATASUS.CGIE;414/2024;Médio;3;31/12/2025;Serviço;168;SERVIÇOS AUXILIARES DE TECNOLOGIA DA INFORMAÇÃO  E  COMUNICAÇÃO (TIC);;;27260;SERVIÇOS AUXILIARES DE TECNOLOGIA INFORMAÇÃO E COMUNICAÇÃO;;256.470,43;1;256.470,43
222/2025;Aprovada;;Contratação de solução de segurança para proteger sistemas e dados do Ministério da Saúde;CONTRATACOES_TIC;250110;7.172.205,79;04/07/2025;31/12/2025;180;SEIDIGI.DATASUS.CGIE;414/2024;Médio;4;31/12/2025;Serviço;168;SERVIÇOS AUXILIARES DE TECNOLOGIA DA INFORMAÇÃO  E  COMUNICAÇÃO (TIC);;;27260;SERVIÇOS AUXILIARES DE TECNOLOGIA INFORMAÇÃO E COMUNICAÇÃO;;81.735,36;1;81.735,36
225/2025;Aprovada;;Contratação de Solução de backup e restore de bancos de dados.;CONTRATACOES_TIC;250110;8.000.000,00;20/06/2025;19/12/2025;182;SEIDIGI.DATASUS.CGIE;337/2024;Baixo;1;20/12/2025;Serviço;131;SERVIÇOS DE COMPUTAÇÃO EM NUVEM;;;26069;PLATAFORMA COMO SERVICO - PAAS;;8.000.000,00;1;8.000.000,00
245/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Arquivologia;SERVICOS;250110;3.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;475/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;1;3.000,00
242/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Arquivologia;SERVICOS;250110;9.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;472/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;3;9.000,00
239/2025;Aprovada;Encerrada;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Auditoria;SERVICOS;250110;90.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;480/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;30;90.000,00
250/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Auditoria;SERVICOS;250110;27.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;482/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;9;27.000,00
248/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Atendimento ao Público;SERVICOS;250110;6.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;478/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;2;6.000,00
240/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Atendimento ao Público;SERVICOS;250110;6.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;479/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;2;6.000,00
252/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Auditoria;SERVICOS;250110;21.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;484/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;7;21.000,00
253/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Auditoria;SERVICOS;250110;21.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;485/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;7;21.000,00
258/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Ciências Contábeis;SERVICOS;250110;12.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;490/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;4;12.000,00
262/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Ciências Contábeis;SERVICOS;250110;3.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;494/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;1;3.000,00
259/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Ciências Contábeis;SERVICOS;250110;9.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;491/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;3;9.000,00
265/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Comunicação;SERVICOS;250110;21.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;497/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;7;21.000,00
277/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Estratégia, Projetos e Processos;SERVICOS;250110;60.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;509/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;20;60.000,00
294/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Gestão de Pessoas;SERVICOS;250110;6.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;526/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;2;6.000,00
297/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Gestão Pública;SERVICOS;250110;24.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;529/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;8;24.000,00
293/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Gestão de Pessoas;SERVICOS;250110;9.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;525/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;3;9.000,00
290/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Gestão de Pessoas,;SERVICOS;250110;45.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;522/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;15;45.000,00
284/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Estratégia, Projetos e Processos;SERVICOS;250110;6.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;516/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;2;6.000,00
337/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Políticas Públicas, ;SERVICOS;250110;15.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;569/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;5;15.000,00
329/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Liderança, ;SERVICOS;250110;18.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;561/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;6;18.000,00
299/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Gestão Pública;SERVICOS;250110;15.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;531/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;5;15.000,00
330/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Liderança, ;SERVICOS;250110;12.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;562/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;4;12.000,00
311/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Governança e Gestão de Riscos;SERVICOS;250110;6.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;542/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;2;6.000,00
271/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Epidemiologia;SERVICOS;250110;21.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;503/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;7;21.000,00
327/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Inovação, ;SERVICOS;250110;6.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;559/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;2;6.000,00
320/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Transformação Digital e TIC, ;SERVICOS;250110;6.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;552/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;2;6.000,00
332/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Liderança, ;SERVICOS;250110;3.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;564/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;1;3.000,00
302/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Gestão Pública;SERVICOS;250110;6.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;533/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;2;6.000,00
227/2025;Rascunho;;Contratação de Solução Contra Ataques de Negação de Serviço Distribuído ;CONTRATACOES_TIC;250110;294.111,72;25/10/2024;25/04/2025;182;SEIDIGI.DATASUS.CGIE;398/2024;Baixo;1;25/04/2025;Serviço;168;SERVIÇOS AUXILIARES DE TECNOLOGIA DA INFORMAÇÃO  E  COMUNICAÇÃO (TIC);;;27260;SERVIÇOS AUXILIARES DE TECNOLOGIA INFORMAÇÃO E COMUNICAÇÃO;;24.509,31;12;294.111,72
314/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Transformação Digital e TIC,;SERVICOS;250110;30.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;545/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;10;30.000,00
350/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Logística e Compras Públicas;SERVICOS;250110;120.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;582/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;40;120.000,00
343/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Políticas Públicas, ;SERVICOS;250110;15.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;575/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;5;15.000,00
361/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Orçamento e Finanças;SERVICOS;250110;18.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;593/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;6;18.000,00
339/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Políticas Públicas;SERVICOS;250110;12.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;571/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;4;12.000,00
363/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Orçamento e Finanças ;SERVICOS;250110;12.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;595/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;4;12.000,00
